usina;uc;mes_ref;consumo;injetado;saldo;Tipo_de_Instalacao;Custo_de_Disponibilidade
Usina_Z;10030032;2024-06-01;649.49;461.07;;Monofásico;30
Usina_Z;10030032;2024-07-01;821.88;673.62;;Monofásico;30
Usina_Z;10030032;2024-08-01;823.38;711.31;;Monofásico;30
Usina_Z;10030032;2024-09-01;942.13;912.13;;Monofásico;30
Usina_Z;10030032;2024-10-01;1209.59;1003.25;;Monofásico;30
Usina_Z;10030032;2024-11-01;1266.94;1236.94;;Monofásico;30
Usina_Z;10030032;2024-12-01;1225.46;974.3;0.0;Monofásico;30
Usina_Z;10030033;2023-01-01;935.59;835.59;;Trifásico;100
Usina_Z;10030033;2023-02-01;904.25;758.27;;Trifásico;100
Usina_Z;10030033;2023-03-01;1017.85;917.85;;Trifásico;100
Usina_Z;10030033;2023-04-01;1018.16;814.36;;Trifásico;100
Usina_Z;10030033;2023-05-01;1205.8;1105.8;;Trifásico;100
Usina_Z;10030033;2023-06-01;708.39;608.39;;Trifásico;100
Usina_Z;10030033;2023-07-01;640.94;540.94;;Trifásico;100
Usina_Z;10030033;2023-08-01;679.07;579.07;;Trifásico;100
Usina_Z;10030033;2023-09-01;881.63;781.63;;Trifásico;100
Usina_Z;10030033;2023-10-01;1129.63;934.13;;Trifásico;100
Usina_Z;10030033;2023-11-01;1140.68;1040.68;;Trifásico;100
Usina_Z;10030033;2023-12-01;1183.49;1083.49;;Trifásico;100
Usina_Z;10030033;2024-01-01;957.27;857.27;;Trifásico;100
Usina_Z;10030033;2024-02-01;919.28;819.28;;Trifásico;100
Usina_Z;10030033;2024-03-01;1033.83;933.83;;Trifásico;100
Usina_Z;10030033;2024-04-01;1029.08;929.08;;Trifásico;100
Usina_Z;10030033;2024-05-01;1233.13;1133.13;;Trifásico;100
Usina_Z;10030033;2024-06-01;735.72;635.72;;Trifásico;100
Usina_Z;10030033;2024-07-01;799.42;699.42;;Trifásico;100
Usina_Z;10030033;2024-08-01;921.46;821.46;;Trifásico;100
Usina_Z;10030033;2024-09-01;1135.18;1035.18;;Trifásico;100
Usina_Z;10030033;2024-10-01;1291.11;1191.11;;Trifásico;100
Usina_Z;10030033;2024-11-01;1390.14;1245.17;;Trifásico;100
Usina_Z;10030033;2024-12-01;1412.79;1312.79;6986.23;Trifásico;100
Usina_Z;10030034;2023-01-01;1730.5;1680.5;;Bifásico;50
Usina_Z;10030034;2023-02-01;1672.53;1245.35;;Bifásico;50
Usina_Z;10030034;2023-03-01;1882.66;1832.66;;Bifásico;50
Usina_Z;10030034;2023-04-01;1883.22;1833.22;;Bifásico;50
Usina_Z;10030034;2023-05-01;2230.29;1981.31;;Bifásico;50
Usina_Z;10030034;2023-06-01;1310.26;1161.29;;Bifásico;50
Usina_Z;10030034;2023-07-01;1185.5;920.39;;Bifásico;50
Usina_Z;10030034;2023-08-01;1256.04;1206.04;;Bifásico;50
Usina_Z;10030034;2023-09-01;1630.7;1580.7;;Bifásico;50
Usina_Z;10030034;2023-10-01;2089.4;2039.4;;Bifásico;50
Usina_Z;10030034;2023-11-01;2109.85;2059.85;;Bifásico;50
Usina_Z;10030034;2023-12-01;2189.02;2139.02;;Bifásico;50
Usina_Z;10030034;2024-01-01;1762.96;1712.96;;Bifásico;50
Usina_Z;10030034;2024-02-01;1726.65;1676.65;;Bifásico;50
Usina_Z;10030034;2024-03-01;1935.97;1885.97;;Bifásico;50
Usina_Z;10030034;2024-04-01;1914.5;1845.1;;Bifásico;50
Usina_Z;10030034;2024-05-01;2273.02;2223.02;;Bifásico;50
Usina_Z;10030034;2024-06-01;1355.09;1305.09;;Bifásico;50
Usina_Z;10030034;2024-07-01;1579.17;1529.17;;Bifásico;50
Usina_Z;10030034;2024-08-01;1759.55;1709.55;;Bifásico;50
Usina_Z;10030034;2024-09-01;2033.71;1983.71;;Bifásico;50
Usina_Z;10030034;2024-10-01;2403.78;2353.78;;Bifásico;50
Usina_Z;10030034;2024-11-01;2607.65;2557.65;;Bifásico;50
Usina_Z;10030034;2024-12-01;2505.92;1780.48;0.0;Bifásico;50
Usina_Z;10030035;2023-01-01;2422.58;2322.58;;Trifásico;100
Usina_Z;10030035;2023-02-01;2341.43;2241.43;;Trifásico;100
Usina_Z;10030035;2023-03-01;2635.58;2535.58;;Trifásico;100
Usina_Z;10030035;2023-04-01;2636.37;2536.37;;Trifásico;100
Usina_Z;10030035;2023-05-01;3122.25;3022.25;;Trifásico;100
Usina_Z;10030035;2023-06-01;1834.27;1610.48;;Trifásico;100
Usina_Z;10030035;2023-07-01;1659.62;1559.62;;Trifásico;100
Usina_Z;10030035;2023-08-01;1758.37;1223.54;;Trifásico;100
Usina_Z;10030035;2023-09-01;2282.86;1528.23;;Trifásico;100
Usina_Z;10030035;2023-10-01;2925.01;2825.01;;Trifásico;100
Usina_Z;10030035;2023-11-01;2953.64;2853.64;;Trifásico;100
Usina_Z;10030035;2023-12-01;3064.47;2425.26;;Trifásico;100
Usina_Z;10030035;2024-01-01;2454.73;2354.73;;Trifásico;100
Usina_Z;10030035;2024-02-01;2375.54;2275.54;;Trifásico;100
Usina_Z;10030035;2024-03-01;2703.84;2603.84;;Trifásico;100
Usina_Z;10030035;2024-04-01;2695.55;2595.55;;Trifásico;100
Usina_Z;10030035;2024-05-01;3153.22;2810.31;;Trifásico;100
Usina_Z;10030035;2024-06-01;1876.87;1776.87;;Trifásico;100
Usina_Z;10030035;2024-07-01;2147.75;2047.75;;Trifásico;100
Usina_Z;10030035;2024-08-01;2465.88;2365.88;;Trifásico;100
Usina_Z;10030035;2024-09-01;3035.56;2935.56;;Trifásico;100
Usina_Z;10030035;2024-10-01;3500.43;3400.43;;Trifásico;100
Usina_Z;10030035;2024-11-01;3598.2;3498.2;;Trifásico;100
Usina_Z;10030035;2024-12-01;3470.57;3370.57;12536.89;Trifásico;100
Usina_Z;10030036;2023-01-01;2532.39;2502.39;;Monofásico;30
Usina_Z;10030036;2023-02-01;2447.56;2417.56;;Monofásico;30
Usina_Z;10030036;2023-03-01;2755.05;2725.05;;Monofásico;30
Usina_Z;10030036;2023-04-01;2755.87;2367.09;;Monofásico;30
Usina_Z;10030036;2023-05-01;3263.78;3233.78;;Monofásico;30
Usina_Z;10030036;2023-06-01;1917.42;1496.19;;Monofásico;30
Usina_Z;10030036;2023-07-01;1734.84;1495.86;;Monofásico;30
Usina_Z;10030036;2023-08-01;1838.07;1786.1;;Monofásico;30
Usina_Z;10030036;2023-09-01;2386.34;2356.34;;Monofásico;30
Usina_Z;10030036;2023-10-01;3057.6;2239.57;;Monofásico;30
Usina_Z;10030036;2023-11-01;3087.52;2567.67;;Monofásico;30
Usina_Z;10030036;2023-12-01;3203.38;3173.38;;Monofásico;30
Usina_Z;10030036;2024-01-01;2571.27;2541.27;;Monofásico;30
Usina_Z;10030036;2024-02-01;2478.23;1722.23;;Monofásico;30
Usina_Z;10030036;2024-03-01;2787.05;2744.28;;Monofásico;30
Usina_Z;10030036;2024-04-01;2799.13;2769.13;;Monofásico;30
Usina_Z;10030036;2024-05-01;3339.01;3216.76;;Monofásico;30
Usina_Z;10030036;2024-06-01;1965.77;1401.75;;Monofásico;30
Usina_Z;10030036;2024-07-01;2320.16;2290.16;;Monofásico;30
Usina_Z;10030036;2024-08-01;2471.74;2009.4;;Monofásico;30
Usina_Z;10030036;2024-09-01;3133.99;3103.99;;Monofásico;30
Usina_Z;10030036;2024-10-01;3614.43;3198.13;;Monofásico;30
Usina_Z;10030036;2024-11-01;3732.41;3702.41;;Monofásico;30
Usina_Z;10030036;2024-12-01;3686.88;3656.88;13632.81;Monofásico;30
Usina_Z;10030037;2023-01-01;2206.23;2025.07;;Trifásico;100
Usina_Z;10030037;2023-02-01;2132.32;2032.32;;Trifásico;100
Usina_Z;10030037;2023-03-01;2400.21;2300.21;;Trifásico;100
Usina_Z;10030037;2023-04-01;2400.92;2154.64;;Trifásico;100
Usina_Z;10030037;2023-05-01;2843.41;2743.41;;Trifásico;100
Usina_Z;10030037;2023-06-01;1670.46;1570.46;;Trifásico;100
Usina_Z;10030037;2023-07-01;1511.4;1411.4;;Trifásico;100
Usina_Z;10030037;2023-08-01;1601.33;1501.33;;Trifásico;100
Usina_Z;10030037;2023-09-01;2078.98;1978.98;;Trifásico;100
Usina_Z;10030037;2023-10-01;2663.79;2563.79;;Trifásico;100
Usina_Z;10030037;2023-11-01;2689.86;2589.86;;Trifásico;100
Usina_Z;10030037;2023-12-01;2790.79;2690.79;;Trifásico;100
Usina_Z;10030037;2024-01-01;2277.89;2177.89;;Trifásico;100
Usina_Z;10030037;2024-02-01;2186.49;2086.49;;Trifásico;100
Usina_Z;10030037;2024-03-01;2462.72;2036.05;;Trifásico;100
Usina_Z;10030037;2024-04-01;2439.9;1765.02;;Trifásico;100
Usina_Z;10030037;2024-05-01;2899.58;2405.14;;Trifásico;100
Usina_Z;10030037;2024-06-01;1734.82;1336.49;;Trifásico;100
Usina_Z;10030037;2024-07-01;1870.51;1770.51;;Trifásico;100
Usina_Z;10030037;2024-08-01;2228.77;2128.77;;Trifásico;100
Usina_Z;10030037;2024-09-01;2709.87;2609.87;;Trifásico;100
Usina_Z;10030037;2024-10-01;3041.56;2941.56;;Trifásico;100
Usina_Z;10030037;2024-11-01;3357.92;3257.92;;Trifásico;100
Usina_Z;10030037;2024-12-01;3315.9;2833.18;0.0;Trifásico;100
Usina_Z;10030038;2023-01-01;2335.41;2285.41;;Bifásico;50
Usina_Z;10030038;2023-02-01;2257.17;2207.17;;Bifásico;50
Usina_Z;10030038;2023-03-01;2540.74;2490.74;;Bifásico;50
Usina_Z;10030038;2023-04-01;2541.5;2491.5;;Bifásico;50
Usina_Z;10030038;2023-05-01;3009.9;2959.9;;Bifásico;50
Usina_Z;10030038;2023-06-01;1768.27;1236.42;;Bifásico;50
Usina_Z;10030038;2023-07-01;1599.9;1102.26;;Bifásico;50
Usina_Z;10030038;2023-08-01;1695.09;1645.09;;Bifásico;50
Usina_Z;10030038;2023-09-01;2200.71;1986.9;;Bifásico;50
Usina_Z;10030038;2023-10-01;2819.75;2769.75;;Bifásico;50
Usina_Z;10030038;2023-11-01;2847.35;2797.35;;Bifásico;50
Usina_Z;10030038;2023-12-01;2954.2;2904.2;;Bifásico;50
Usina_Z;10030038;2024-01-01;2408.4;2358.4;;Bifásico;50
Usina_Z;10030038;2024-02-01;2288.87;2238.87;;Bifásico;50
Usina_Z;10030038;2024-03-01;2585.82;1798.28;;Bifásico;50
Usina_Z;10030038;2024-04-01;2607.77;2513.24;;Bifásico;50
Usina_Z;10030038;2024-05-01;3069.52;3019.52;;Bifásico;50
Usina_Z;10030038;2024-06-01;1810.87;1760.87;;Bifásico;50
Usina_Z;10030038;2024-07-01;2097.33;1505.83;;Bifásico;50
Usina_Z;10030038;2024-08-01;2392.39;2342.39;;Bifásico;50
Usina_Z;10030038;2024-09-01;2711.43;2661.43;;Bifásico;50
Usina_Z;10030038;2024-10-01;3418.18;3368.18;;Bifásico;50
Usina_Z;10030038;2024-11-01;3454.29;3404.29;;Bifásico;50
Usina_Z;10030038;2024-12-01;3543.56;3493.56;12370.85;Bifásico;50
Usina_Z;10030039;2023-01-01;1354.85;1304.85;;Bifásico;50
Usina_Z;10030039;2023-02-01;1309.47;1259.47;;Bifásico;50
Usina_Z;10030039;2023-03-01;1473.98;1423.98;;Bifásico;50
Usina_Z;10030039;2023-04-01;1474.42;1424.42;;Bifásico;50
Usina_Z;10030039;2023-05-01;1746.15;1696.15;;Bifásico;50
Usina_Z;10030039;2023-06-01;1025.83;805.12;;Bifásico;50
Usina_Z;10030039;2023-07-01;928.16;721.52;;Bifásico;50
Usina_Z;10030039;2023-08-01;983.39;933.39;;Bifásico;50
Usina_Z;10030039;2023-09-01;1276.71;1226.71;;Bifásico;50
Usina_Z;10030039;2023-10-01;1635.84;1433.76;;Bifásico;50
Usina_Z;10030039;2023-11-01;1651.85;1601.85;;Bifásico;50
Usina_Z;10030039;2023-12-01;1713.84;1663.84;;Bifásico;50
Usina_Z;10030039;2024-01-01;1382.81;1332.81;;Bifásico;50
Usina_Z;10030039;2024-02-01;1331.98;1281.98;;Bifásico;50
Usina_Z;10030039;2024-03-01;1513.95;1463.95;;Bifásico;50
Usina_Z;10030039;2024-04-01;1491.02;1441.02;;Bifásico;50
Usina_Z;10030039;2024-05-01;1768.73;1718.73;;Bifásico;50
Usina_Z;10030039;2024-06-01;1044.29;994.29;;Bifásico;50
Usina_Z;10030039;2024-07-01;1235.09;1185.09;;Bifásico;50
Usina_Z;10030039;2024-08-01;1204.7;914.55;;Bifásico;50
Usina_Z;10030039;2024-09-01;1588.11;1538.11;;Bifásico;50
Usina_Z;10030039;2024-10-01;2015.06;1965.06;;Bifásico;50
Usina_Z;10030039;2024-11-01;2051.37;2001.37;;Bifásico;50
Usina_Z;10030039;2024-12-01;2023.38;1826.16;0.0;Bifásico;50
Usina_Z;10030040;2023-01-01;682.51;495.53;;Monofásico;30
Usina_Z;10030040;2023-02-01;659.65;629.65;;Monofásico;30
Usina_Z;10030040;2023-03-01;742.52;712.52;;Monofásico;30
Usina_Z;10030040;2023-04-01;742.74;538.0;;Monofásico;30
Usina_Z;10030040;2023-05-01;879.63;727.93;;Monofásico;30
Usina_Z;10030040;2023-06-01;516.77;486.77;;Monofásico;30
Usina_Z;10030040;2023-07-01;467.56;437.56;;Monofásico;30
Usina_Z;10030040;2023-08-01;495.38;368.7;;Monofásico;30
Usina_Z;10030040;2023-09-01;643.15;483.73;;Monofásico;30
Usina_Z;10030040;2023-10-01;824.06;794.06;;Monofásico;30
Usina_Z;10030040;2023-11-01;832.13;802.13;;Monofásico;30
Usina_Z;10030040;2023-12-01;863.35;635.76;;Monofásico;30
Usina_Z;10030040;2024-01-01;699.88;669.88;;Monofásico;30
Usina_Z;10030040;2024-02-01;679.16;649.16;;Monofásico;30
Usina_Z;10030040;2024-03-01;762.03;732.03;;Monofásico;30
Usina_Z;10030040;2024-04-01;751.32;721.32;;Monofásico;30
Usina_Z;10030040;2024-05-01;894.2;864.2;;Monofásico;30
Usina_Z;10030040;2024-06-01;533.61;503.61;;Monofásico;30
Usina_Z;10030040;2024-07-01;616.26;586.26;;Monofásico;30
Usina_Z;10030040;2024-08-01;626.24;527.34;;Monofásico;30
Usina_Z;10030040;2024-09-01;847.52;817.52;;Monofásico;30
Usina_Z;10030040;2024-10-01;967.03;937.03;;Monofásico;30
Usina_Z;10030040;2024-11-01;943.86;645.87;;Monofásico;30
Usina_Z;10030040;2024-12-01;985.67;912.49;0.0;Monofásico;30
Usina_Z;10030041;2023-01-01;1869.75;1819.75;;Bifásico;50
Usina_Z;10030041;2023-02-01;1807.11;1489.88;;Bifásico;50
Usina_Z;10030041;2023-03-01;2034.14;1564.11;;Bifásico;50
Usina_Z;10030041;2023-04-01;2034.75;1984.75;;Bifásico;50
Usina_Z;10030041;2023-05-01;2409.76;2359.76;;Bifásico;50
Usina_Z;10030041;2023-06-01;1415.69;1365.69;;Bifásico;50
Usina_Z;10030041;2023-07-01;1280.89;1230.89;;Bifásico;50
Usina_Z;10030041;2023-08-01;1357.11;1307.11;;Bifásico;50
Usina_Z;10030041;2023-09-01;1761.91;1711.91;;Bifásico;50
Usina_Z;10030041;2023-10-01;2257.53;2207.53;;Bifásico;50
Usina_Z;10030041;2023-11-01;2279.62;2202.5;;Bifásico;50
Usina_Z;10030041;2023-12-01;2365.16;1975.49;;Bifásico;50
Usina_Z;10030041;2024-01-01;1913.68;1598.06;;Bifásico;50
Usina_Z;10030041;2024-02-01;1840.54;1790.54;;Bifásico;50
Usina_Z;10030041;2024-03-01;2094.63;1930.67;;Bifásico;50
Usina_Z;10030041;2024-04-01;2073.93;2023.93;;Bifásico;50
Usina_Z;10030041;2024-05-01;2460.31;1838.07;;Bifásico;50
Usina_Z;10030041;2024-06-01;1473.28;1134.95;;Bifásico;50
Usina_Z;10030041;2024-07-01;1736.36;1686.36;;Bifásico;50
Usina_Z;10030041;2024-08-01;1803.25;1753.25;;Bifásico;50
Usina_Z;10030041;2024-09-01;2238.24;1845.4;;Bifásico;50
Usina_Z;10030041;2024-10-01;2655.93;2605.93;;Bifásico;50
Usina_Z;10030041;2024-11-01;2885.16;2835.16;;Bifásico;50
Usina_Z;10030041;2024-12-01;2944.72;2894.72;14063.84;Bifásico;50
Usina_Z;10030042;2023-01-01;2555.13;2455.13;;Trifásico;100
Usina_Z;10030042;2023-02-01;2469.53;2369.53;;Trifásico;100
Usina_Z;10030042;2023-03-01;2779.78;2679.78;;Trifásico;100
Usina_Z;10030042;2023-04-01;2780.61;2680.61;;Trifásico;100
Usina_Z;10030042;2023-05-01;3293.08;3193.08;;Trifásico;100
Usina_Z;10030042;2023-06-01;1934.63;1834.63;;Trifásico;100
Usina_Z;10030042;2023-07-01;1750.42;1650.42;;Trifásico;100
Usina_Z;10030042;2023-08-01;1854.57;1754.57;;Trifásico;100
Usina_Z;10030042;2023-09-01;2407.76;2307.76;;Trifásico;100
Usina_Z;10030042;2023-10-01;3085.04;2985.04;;Trifásico;100
Usina_Z;10030042;2023-11-01;3115.24;2222.62;;Trifásico;100
Usina_Z;10030042;2023-12-01;3232.13;3132.13;;Trifásico;100
Usina_Z;10030042;2024-01-01;2596.43;2496.43;;Trifásico;100
Usina_Z;10030042;2024-02-01;2497.32;2397.32;;Trifásico;100
Usina_Z;10030042;2024-03-01;2854.1;2754.1;;Trifásico;100
Usina_Z;10030042;2024-04-01;2840.81;2740.81;;Trifásico;100
Usina_Z;10030042;2024-05-01;3359.0;3259.0;;Trifásico;100
Usina_Z;10030042;2024-06-01;2012.08;1912.08;;Trifásico;100
Usina_Z;10030042;2024-07-01;2509.13;2409.13;;Trifásico;100
Usina_Z;10030042;2024-08-01;2333.77;2233.77;;Trifásico;100
Usina_Z;10030042;2024-09-01;2952.08;2852.08;;Trifásico;100
Usina_Z;10030042;2024-10-01;3873.03;3773.03;;Trifásico;100
Usina_Z;10030042;2024-11-01;3632.54;3532.54;;Trifásico;100
Usina_Z;10030042;2024-12-01;3813.34;3713.34;10470.05;Trifásico;100
Usina_Z;10030043;2023-01-01;228.88;128.88;;Trifásico;100
Usina_Z;10030043;2023-02-01;221.21;121.21;;Trifásico;100
Usina_Z;10030043;2023-03-01;249.0;149.0;;Trifásico;100
Usina_Z;10030043;2023-04-01;249.07;118.02;;Trifásico;100
Usina_Z;10030043;2023-05-01;294.98;160.22;;Trifásico;100
Usina_Z;10030043;2023-06-01;173.29;73.29;;Trifásico;100
Usina_Z;10030043;2023-07-01;156.79;43.95;;Trifásico;100
Usina_Z;10030043;2023-08-01;166.12;66.12;;Trifásico;100
Usina_Z;10030043;2023-09-01;215.68;115.68;;Trifásico;100
Usina_Z;10030043;2023-10-01;276.34;176.34;;Trifásico;100
Usina_Z;10030043;2023-11-01;279.05;179.05;;Trifásico;100
Usina_Z;10030043;2023-12-01;289.52;189.52;;Trifásico;100
Usina_Z;10030043;2024-01-01;235.59;130.74;;Trifásico;100
Usina_Z;10030043;2024-02-01;225.87;125.87;;Trifásico;100
Usina_Z;10030043;2024-03-01;252.15;152.15;;Trifásico;100
Usina_Z;10030043;2024-04-01;254.43;154.43;;Trifásico;100
Usina_Z;10030043;2024-05-01;301.82;201.82;;Trifásico;100
Usina_Z;10030043;2024-06-01;180.49;80.49;;Trifásico;100
Usina_Z;10030043;2024-07-01;229.35;129.35;;Trifásico;100
Usina_Z;10030043;2024-08-01;232.7;94.58;;Trifásico;100
Usina_Z;10030043;2024-09-01;278.59;178.59;;Trifásico;100
Usina_Z;10030043;2024-10-01;325.21;161.24;;Trifásico;100
Usina_Z;10030043;2024-11-01;336.46;236.46;;Trifásico;100
Usina_Z;10030043;2024-12-01;334.55;234.55;670.9;Trifásico;100
Usina_Z;10030044;2023-01-01;2386.64;2286.64;;Trifásico;100
Usina_Z;10030044;2023-02-01;2306.69;2206.69;;Trifásico;100
Usina_Z;10030044;2023-03-01;2596.48;2335.45;;Trifásico;100
Usina_Z;10030044;2023-04-01;2597.26;2497.26;;Trifásico;100
Usina_Z;10030044;2023-05-01;3075.93;2975.93;;Trifásico;100
Usina_Z;10030044;2023-06-01;1807.06;1707.06;;Trifásico;100
Usina_Z;10030044;2023-07-01;1634.99;1534.99;;Trifásico;100
Usina_Z;10030044;2023-08-01;1732.28;1632.28;;Trifásico;100
Usina_Z;10030044;2023-09-01;2248.99;2148.99;;Trifásico;100
Usina_Z;10030044;2023-10-01;2881.61;2781.61;;Trifásico;100
Usina_Z;10030044;2023-11-01;2909.82;2809.82;;Trifásico;100
Usina_Z;10030044;2023-12-01;3019.01;2919.01;;Trifásico;100
Usina_Z;10030044;2024-01-01;2454.19;1705.85;;Trifásico;100
Usina_Z;10030044;2024-02-01;2372.77;2272.77;;Trifásico;100
Usina_Z;10030044;2024-03-01;2628.53;1793.48;;Trifásico;100
Usina_Z;10030044;2024-04-01;2628.49;2528.49;;Trifásico;100
Usina_Z;10030044;2024-05-01;3119.49;3019.49;;Trifásico;100
Usina_Z;10030044;2024-06-01;1863.03;1763.03;;Trifásico;100
Usina_Z;10030044;2024-07-01;2241.73;2141.73;;Trifásico;100
Usina_Z;10030044;2024-08-01;2466.17;2366.17;;Trifásico;100
Usina_Z;10030044;2024-09-01;2753.49;2653.49;;Trifásico;100
Usina_Z;10030044;2024-10-01;3616.38;3516.38;;Trifásico;100
Usina_Z;10030044;2024-11-01;3306.93;2327.53;;Trifásico;100
Usina_Z;10030044;2024-12-01;3527.37;3427.37;10622.19;Trifásico;100
Usina_Z;10030045;2023-01-01;1817.84;1787.84;;Monofásico;30
Usina_Z;10030045;2023-02-01;1756.94;1415.27;;Monofásico;30
Usina_Z;10030045;2023-03-01;1977.67;1947.67;;Monofásico;30
Usina_Z;10030045;2023-04-01;1978.26;1948.26;;Monofásico;30
Usina_Z;10030045;2023-05-01;2342.85;2312.85;;Monofásico;30
Usina_Z;10030045;2023-06-01;1376.39;990.99;;Monofásico;30
Usina_Z;10030045;2023-07-01;1245.33;1215.33;;Monofásico;30
Usina_Z;10030045;2023-08-01;1319.43;1289.43;;Monofásico;30
Usina_Z;10030045;2023-09-01;1713.0;1683.0;;Monofásico;30
Usina_Z;10030045;2023-10-01;2194.85;1636.59;;Monofásico;30
Usina_Z;10030045;2023-11-01;2216.33;2185.55;;Monofásico;30
Usina_Z;10030045;2023-12-01;2299.5;1772.39;;Monofásico;30
Usina_Z;10030045;2024-01-01;1859.58;1829.58;;Monofásico;30
Usina_Z;10030045;2024-02-01;1803.59;1773.59;;Monofásico;30
Usina_Z;10030045;2024-03-01;2024.27;1664.6;;Monofásico;30
Usina_Z;10030045;2024-04-01;2020.99;1606.81;;Monofásico;30
Usina_Z;10030045;2024-05-01;2376.82;2346.82;;Monofásico;30
Usina_Z;10030045;2024-06-01;1402.05;1372.05;;Monofásico;30
Usina_Z;10030045;2024-07-01;1722.73;1692.73;;Monofásico;30
Usina_Z;10030045;2024-08-01;1821.43;1791.43;;Monofásico;30
Usina_Z;10030045;2024-09-01;2220.42;2190.42;;Monofásico;30
Usina_Z;10030045;2024-10-01;2532.8;2502.8;;Monofásico;30
Usina_Z;10030045;2024-11-01;2765.87;2735.87;;Monofásico;30
Usina_Z;10030045;2024-12-01;2869.32;2839.32;11598.99;Monofásico;30
Usina_Z;10030046;2023-01-01;1604.66;1574.66;;Monofásico;30
Usina_Z;10030046;2023-02-01;1550.91;1520.91;;Monofásico;30
Usina_Z;10030046;2023-03-01;1745.75;1715.75;;Monofásico;30
Usina_Z;10030046;2023-04-01;1746.27;1716.27;;Monofásico;30
Usina_Z;10030046;2023-05-01;2068.11;2038.11;;Monofásico;30
Usina_Z;10030046;2023-06-01;1214.98;1184.98;;Monofásico;30
Usina_Z;10030046;2023-07-01;1099.29;1069.29;;Monofásico;30
Usina_Z;10030046;2023-08-01;1164.7;933.87;;Monofásico;30
Usina_Z;10030046;2023-09-01;1512.11;1482.11;;Monofásico;30
Usina_Z;10030046;2023-10-01;1937.46;1907.46;;Monofásico;30
Usina_Z;10030046;2023-11-01;1956.42;1926.42;;Monofásico;30
Usina_Z;10030046;2023-12-01;2029.84;1825.68;;Monofásico;30
Usina_Z;10030046;2024-01-01;1636.97;1606.97;;Monofásico;30
Usina_Z;10030046;2024-02-01;1586.94;1556.94;;Monofásico;30
Usina_Z;10030046;2024-03-01;1796.85;1766.85;;Monofásico;30
Usina_Z;10030046;2024-04-01;1793.04;1763.04;;Monofásico;30
Usina_Z;10030046;2024-05-01;2086.96;2056.96;;Monofásico;30
Usina_Z;10030046;2024-06-01;1260.27;1230.27;;Monofásico;30
Usina_Z;10030046;2024-07-01;1480.31;1450.31;;Monofásico;30
Usina_Z;10030046;2024-08-01;1589.0;1559.0;;Monofásico;30
Usina_Z;10030046;2024-09-01;1803.66;1773.66;;Monofásico;30
Usina_Z;10030046;2024-10-01;2310.98;1656.37;;Monofásico;30
Usina_Z;10030046;2024-11-01;2465.11;2435.11;;Monofásico;30
Usina_Z;10030046;2024-12-01;2428.0;2398.0;11517.48;Monofásico;30
Usina_Z;10030047;2023-01-01;2551.07;2451.07;;Trifásico;100
Usina_Z;10030047;2023-02-01;2465.61;1843.85;;Trifásico;100
Usina_Z;10030047;2023-03-01;2775.37;2675.37;;Trifásico;100
Usina_Z;10030047;2023-04-01;2776.2;1976.93;;Trifásico;100
Usina_Z;10030047;2023-05-01;3287.85;3187.85;;Trifásico;100
Usina_Z;10030047;2023-06-01;1931.56;1831.56;;Trifásico;100
Usina_Z;10030047;2023-07-01;1747.64;1544.98;;Trifásico;100
Usina_Z;10030047;2023-08-01;1851.63;1664.52;;Trifásico;100
Usina_Z;10030047;2023-09-01;2403.94;2303.94;;Trifásico;100
Usina_Z;10030047;2023-10-01;3080.15;2980.15;;Trifásico;100
Usina_Z;10030047;2023-11-01;3110.29;3010.29;;Trifásico;100
Usina_Z;10030047;2023-12-01;3227.01;3127.01;;Trifásico;100
Usina_Z;10030047;2024-01-01;2621.36;2521.36;;Trifásico;100
Usina_Z;10030047;2024-02-01;2502.98;2402.98;;Trifásico;100
Usina_Z;10030047;2024-03-01;2841.69;2741.69;;Trifásico;100
Usina_Z;10030047;2024-04-01;2831.39;2731.39;;Trifásico;100
Usina_Z;10030047;2024-05-01;3368.8;3033.31;;Trifásico;100
Usina_Z;10030047;2024-06-01;1995.51;1895.51;;Trifásico;100
Usina_Z;10030047;2024-07-01;2548.25;2448.25;;Trifásico;100
Usina_Z;10030047;2024-08-01;2360.15;2260.15;;Trifásico;100
Usina_Z;10030047;2024-09-01;2830.97;2730.97;;Trifásico;100
Usina_Z;10030047;2024-10-01;3732.37;3632.37;;Trifásico;100
Usina_Z;10030047;2024-11-01;3659.57;3559.57;;Trifásico;100
Usina_Z;10030047;2024-12-01;3834.91;3470.15;0.0;Trifásico;100
Usina_Z;10030048;2023-01-01;573.21;543.21;;Monofásico;30
Usina_Z;10030048;2023-02-01;554.01;381.95;;Monofásico;30
Usina_Z;10030048;2023-03-01;623.61;593.61;;Monofásico;30
Usina_Z;10030048;2023-04-01;623.8;593.8;;Monofásico;30
Usina_Z;10030048;2023-05-01;738.76;708.76;;Monofásico;30
Usina_Z;10030048;2023-06-01;434.01;404.01;;Monofásico;30
Usina_Z;10030048;2023-07-01;392.69;362.69;;Monofásico;30
Usina_Z;10030048;2023-08-01;416.05;319.11;;Monofásico;30
Usina_Z;10030048;2023-09-01;540.15;433.08;;Monofásico;30
Usina_Z;10030048;2023-10-01;692.09;662.09;;Monofásico;30
Usina_Z;10030048;2023-11-01;698.87;668.87;;Monofásico;30
Usina_Z;10030048;2023-12-01;725.09;582.25;;Monofásico;30
Usina_Z;10030048;2024-01-01;589.31;507.03;;Monofásico;30
