empresa;uc;mes_ref;consumo;injetado;saldo;Tipo_de_Instalacao;Custo_de_Disponibilidade
Empresa W;10030033;01/06/2024;1677.39;1495.48;;Monofásico;30
Empresa W;10030033;01/07/2024;2018.7;1940.29;;Monofásico;30
Empresa W;10030033;01/08/2024;2205.83;1793.52;;Monofásico;30
Empresa W;10030033;01/09/2024;2560.7;2530.7;;Monofásico;30
Empresa W;10030033;01/10/2024;3109.57;3046.89;;Monofásico;30
Empresa W;10030033;01/11/2024;3235.25;2673.81;;Monofásico;30
Empresa W;10030033;01/12/2024;3094.37;3064.37;13025.45;Monofásico;30
Empresa W;10030034;01/01/2023;1093.38;993.38;;Trifásico;100
Empresa W;10030034;01/02/2023;1056.75;956.75;;Trifásico;100
Empresa W;10030034;01/03/2023;1189.51;1089.51;;Trifásico;100
Empresa W;10030034;01/04/2023;1189.86;894.11;;Trifásico;100
Empresa W;10030034;01/05/2023;1409.16;1309.16;;Trifásico;100
Empresa W;10030034;01/06/2023;827.86;727.86;;Trifásico;100
Empresa W;10030034;01/07/2023;749.03;649.03;;Trifásico;100
Empresa W;10030034;01/08/2023;793.6;693.6;;Trifásico;100
Empresa W;10030034;01/09/2023;1030.31;928.64;;Trifásico;100
Empresa W;10030034;01/10/2023;1320.14;1220.14;;Trifásico;100
Empresa W;10030034;01/11/2023;1333.06;863.74;;Trifásico;100
Empresa W;10030034;01/12/2023;1383.08;1283.08;;Trifásico;100
Empresa W;10030034;01/01/2024;1126.14;778.81;;Trifásico;100
Empresa W;10030034;01/02/2024;1075.16;975.16;;Trifásico;100
Empresa W;10030034;01/03/2024;1214.84;1114.84;;Trifásico;100
Empresa W;10030034;01/04/2024;1220.17;1120.17;;Trifásico;100
Empresa W;10030034;01/05/2024;1443.47;1163.3;;Trifásico;100
Empresa W;10030034;01/06/2024;862.83;762.83;;Trifásico;100
Empresa W;10030034;01/07/2024;977.57;877.57;;Trifásico;100
Empresa W;10030034;01/08/2024;1073.81;973.81;;Trifásico;100
Empresa W;10030034;01/09/2024;1335.12;1031.38;;Trifásico;100
Empresa W;10030034;01/10/2024;1521.38;1421.38;;Trifásico;100
Empresa W;10030034;01/11/2024;1657.66;1557.66;;Trifásico;100
Empresa W;10030034;01/12/2024;1662.41;1562.41;8143.43;Trifásico;100
Empresa W;10030035;01/01/2023;1348.08;1223.98;;Bifásico;50
Empresa W;10030035;01/02/2023;1302.92;1245.55;;Bifásico;50
Empresa W;10030035;01/03/2023;1466.6;1416.6;;Bifásico;50
Empresa W;10030035;01/04/2023;1467.04;1417.04;;Bifásico;50
Empresa W;10030035;01/05/2023;1737.42;1687.42;;Bifásico;50
Empresa W;10030035;01/06/2023;1020.7;970.7;;Bifásico;50
Empresa W;10030035;01/07/2023;923.51;873.51;;Bifásico;50
Empresa W;10030035;01/08/2023;978.47;928.47;;Bifásico;50
Empresa W;10030035;01/09/2023;1270.33;1220.33;;Bifásico;50
Empresa W;10030035;01/10/2023;1627.66;1577.66;;Bifásico;50
Empresa W;10030035;01/11/2023;1643.59;1445.56;;Bifásico;50
Empresa W;10030035;01/12/2023;1705.26;1655.26;;Bifásico;50
Empresa W;10030035;01/01/2024;1389.88;1339.88;;Bifásico;50
Empresa W;10030035;01/02/2024;1338.03;1288.03;;Bifásico;50
Empresa W;10030035;01/03/2024;1481.59;1431.59;;Bifásico;50
Empresa W;10030035;01/04/2024;1487.44;1437.44;;Bifásico;50
Empresa W;10030035;01/05/2024;1773.35;1723.35;;Bifásico;50
Empresa W;10030035;01/06/2024;1059.46;1009.46;;Bifásico;50
Empresa W;10030035;01/07/2024;1174.05;1124.05;;Bifásico;50
Empresa W;10030035;01/08/2024;1228.83;1178.83;;Bifásico;50
Empresa W;10030035;01/09/2024;1658.0;1608.0;;Bifásico;50
Empresa W;10030035;01/10/2024;1860.1;1810.1;;Bifásico;50
Empresa W;10030035;01/11/2024;1915.85;1865.85;;Bifásico;50
Empresa W;10030035;01/12/2024;1993.73;1943.73;8425.74;Bifásico;50
Empresa W;10030036;01/01/2023;2213.3;1981.03;;Monofásico;30
Empresa W;10030036;01/02/2023;2139.15;2109.15;;Monofásico;30
Empresa W;10030036;01/03/2023;2407.89;2377.89;;Monofásico;30
Empresa W;10030036;01/04/2023;2408.61;1878.03;;Monofásico;30
Empresa W;10030036;01/05/2023;2852.52;2822.52;;Monofásico;30
Empresa W;10030036;01/06/2023;1675.81;1645.81;;Monofásico;30
Empresa W;10030036;01/07/2023;1516.24;1342.8;;Monofásico;30
Empresa W;10030036;01/08/2023;1606.46;1576.46;;Monofásico;30
Empresa W;10030036;01/09/2023;2085.64;2055.64;;Monofásico;30
Empresa W;10030036;01/10/2023;2672.32;2642.32;;Monofásico;30
Empresa W;10030036;01/11/2023;2698.47;2191.86;;Monofásico;30
Empresa W;10030036;01/12/2023;2799.73;2769.73;;Monofásico;30
Empresa W;10030036;01/01/2024;2280.39;2250.39;;Monofásico;30
Empresa W;10030036;01/02/2024;2164.23;2031.16;;Monofásico;30
Empresa W;10030036;01/03/2024;2477.13;2447.13;;Monofásico;30
Empresa W;10030036;01/04/2024;2440.09;2410.09;;Monofásico;30
Empresa W;10030036;01/05/2024;2878.73;2848.73;;Monofásico;30
Empresa W;10030036;01/06/2024;1702.87;1672.87;;Monofásico;30
Empresa W;10030036;01/07/2024;1999.63;1969.63;;Monofásico;30
Empresa W;10030036;01/08/2024;2243.6;2213.6;;Monofásico;30
Empresa W;10030036;01/09/2024;2633.54;2603.54;;Monofásico;30
Empresa W;10030036;01/10/2024;3097.99;3067.99;;Monofásico;30
Empresa W;10030036;01/11/2024;3094.5;3064.5;;Monofásico;30
Empresa W;10030036;01/12/2024;3386.97;3356.97;13272.65;Monofásico;30
Empresa W;10030037;01/01/2023;1721.78;1621.78;;Trifásico;100
Empresa W;10030037;01/02/2023;1664.1;1564.1;;Trifásico;100
Empresa W;10030037;01/03/2023;1873.16;1773.16;;Trifásico;100
Empresa W;10030037;01/04/2023;1873.72;1773.72;;Trifásico;100
Empresa W;10030037;01/05/2023;2219.05;2119.05;;Trifásico;100
Empresa W;10030037;01/06/2023;1303.65;1203.65;;Trifásico;100
Empresa W;10030037;01/07/2023;1179.52;796.69;;Trifásico;100
Empresa W;10030037;01/08/2023;1249.71;1149.71;;Trifásico;100
Empresa W;10030037;01/09/2023;1622.47;1522.47;;Trifásico;100
Empresa W;10030037;01/10/2023;2078.87;1978.87;;Trifásico;100
Empresa W;10030037;01/11/2023;2099.21;1761.14;;Trifásico;100
Empresa W;10030037;01/12/2023;2177.98;1717.35;;Trifásico;100
Empresa W;10030037;01/01/2024;1755.49;1655.49;;Trifásico;100
Empresa W;10030037;01/02/2024;1703.72;1603.72;;Trifásico;100
Empresa W;10030037;01/03/2024;1906.32;1478.21;;Trifásico;100
Empresa W;10030037;01/04/2024;1900.17;1479.63;;Trifásico;100
Empresa W;10030037;01/05/2024;2269.01;2169.01;;Trifásico;100
Empresa W;10030037;01/06/2024;1332.61;1232.61;;Trifásico;100
Empresa W;10030037;01/07/2024;1676.34;1318.29;;Trifásico;100
Empresa W;10030037;01/08/2024;1692.66;1453.22;;Trifásico;100
Empresa W;10030037;01/09/2024;1994.96;1331.19;;Trifásico;100
Empresa W;10030037;01/10/2024;2416.52;2316.52;;Trifásico;100
Empresa W;10030037;01/11/2024;2531.82;2138.65;;Trifásico;100
Empresa W;10030037;01/12/2024;2470.42;2370.42;6714.59;Trifásico;100
Empresa W;10030038;01/01/2023;630.98;530.98;;Trifásico;100
Empresa W;10030038;01/02/2023;609.84;509.84;;Trifásico;100
Empresa W;10030038;01/03/2023;686.46;586.46;;Trifásico;100
Empresa W;10030038;01/04/2023;686.66;586.66;;Trifásico;100
Empresa W;10030038;01/05/2023;813.22;713.22;;Trifásico;100
Empresa W;10030038;01/06/2023;477.75;377.75;;Trifásico;100
Empresa W;10030038;01/07/2023;432.26;242.52;;Trifásico;100
Empresa W;10030038;01/08/2023;457.98;310.35;;Trifásico;100
Empresa W;10030038;01/09/2023;594.59;494.59;;Trifásico;100
Empresa W;10030038;01/10/2023;761.84;476.03;;Trifásico;100
Empresa W;10030038;01/11/2023;769.3;669.3;;Trifásico;100
Empresa W;10030038;01/12/2023;798.17;698.17;;Trifásico;100
Empresa W;10030038;01/01/2024;644.74;544.74;;Trifásico;100
Empresa W;10030038;01/02/2024;621.32;521.32;;Trifásico;100
Empresa W;10030038;01/03/2024;704.31;604.31;;Trifásico;100
Empresa W;10030038;01/04/2024;704.88;550.86;;Trifásico;100
Empresa W;10030038;01/05/2024;830.68;730.68;;Trifásico;100
Empresa W;10030038;01/06/2024;491.18;356.99;;Trifásico;100
Empresa W;10030038;01/07/2024;623.99;523.99;;Trifásico;100
Empresa W;10030038;01/08/2024;608.7;508.7;;Trifásico;100
Empresa W;10030038;01/09/2024;765.31;665.31;;Trifásico;100
Empresa W;10030038;01/10/2024;924.84;824.84;;Trifásico;100
Empresa W;10030038;01/11/2024;971.56;871.56;;Trifásico;100
Empresa W;10030038;01/12/2024;920.15;820.15;4038.86;Trifásico;100
Empresa W;10030039;01/01/2023;1355.89;1305.89;;Bifásico;50
Empresa W;10030039;01/02/2023;1310.46;1260.46;;Bifásico;50
Empresa W;10030039;01/03/2023;1475.1;1178.08;;Bifásico;50
Empresa W;10030039;01/04/2023;1475.54;1046.71;;Bifásico;50
Empresa W;10030039;01/05/2023;1747.48;1473.94;;Bifásico;50
Empresa W;10030039;01/06/2023;1026.62;712.48;;Bifásico;50
Empresa W;10030039;01/07/2023;928.86;878.86;;Bifásico;50
Empresa W;10030039;01/08/2023;984.13;934.13;;Bifásico;50
Empresa W;10030039;01/09/2023;1277.68;1227.68;;Bifásico;50
Empresa W;10030039;01/10/2023;1637.09;1587.09;;Bifásico;50
Empresa W;10030039;01/11/2023;1653.11;1263.89;;Bifásico;50
Empresa W;10030039;01/12/2023;1715.14;1175.45;;Bifásico;50
Empresa W;10030039;01/01/2024;1378.37;1328.37;;Bifásico;50
Empresa W;10030039;01/02/2024;1327.75;1277.75;;Bifásico;50
Empresa W;10030039;01/03/2024;1490.38;1440.38;;Bifásico;50
Empresa W;10030039;01/04/2024;1494.02;1102.4;;Bifásico;50
Empresa W;10030039;01/05/2024;1770.89;1234.7;;Bifásico;50
Empresa W;10030039;01/06/2024;1045.15;995.15;;Bifásico;50
Empresa W;10030039;01/07/2024;1183.38;1133.38;;Bifásico;50
Empresa W;10030039;01/08/2024;1326.3;934.54;;Bifásico;50
Empresa W;10030039;01/09/2024;1680.41;1422.47;;Bifásico;50
Empresa W;10030039;01/10/2024;2071.58;2021.58;;Bifásico;50
Empresa W;10030039;01/11/2024;2044.41;1616.51;;Bifásico;50
Empresa W;10030039;01/12/2024;1982.28;1932.28;9277.73;Bifásico;50
Empresa W;10030040;01/01/2023;1299.26;1269.26;;Monofásico;30
Empresa W;10030040;01/02/2023;1255.73;1225.73;;Monofásico;30
Empresa W;10030040;01/03/2023;1413.49;1383.49;;Monofásico;30
Empresa W;10030040;01/04/2023;1413.91;1383.91;;Monofásico;30
Empresa W;10030040;01/05/2023;1674.5;1484.0;;Monofásico;30
Empresa W;10030040;01/06/2023;983.74;880.13;;Monofásico;30
Empresa W;10030040;01/07/2023;890.07;860.07;;Monofásico;30
Empresa W;10030040;01/08/2023;943.03;913.03;;Monofásico;30
Empresa W;10030040;01/09/2023;1224.32;1194.32;;Monofásico;30
Empresa W;10030040;01/10/2023;1568.71;1538.71;;Monofásico;30
Empresa W;10030040;01/11/2023;1584.07;1554.07;;Monofásico;30
Empresa W;10030040;01/12/2023;1643.51;1613.5;;Monofásico;30
Empresa W;10030040;01/01/2024;1319.72;908.11;;Monofásico;30
Empresa W;10030040;01/02/2024;1278.76;955.26;;Monofásico;30
Empresa W;10030040;01/03/2024;1429.48;1399.48;;Monofásico;30
Empresa W;10030040;01/04/2024;1450.38;1032.36;;Monofásico;30
Empresa W;10030040;01/05/2024;1705.65;1537.09;;Monofásico;30
Empresa W;10030040;01/06/2024;1020.67;990.67;;Monofásico;30
Empresa W;10030040;01/07/2024;1284.46;1254.46;;Monofásico;30
Empresa W;10030040;01/08/2024;1316.66;1286.66;;Monofásico;30
Empresa W;10030040;01/09/2024;1457.54;1427.54;;Monofásico;30
Empresa W;10030040;01/10/2024;1921.77;1891.77;;Monofásico;30
Empresa W;10030040;01/11/2024;1953.86;1923.86;;Monofásico;30
Empresa W;10030040;01/12/2024;1960.5;1930.5;8662.19;Monofásico;30
Empresa W;10030041;01/01/2023;2175.72;2125.72;;Bifásico;50
Empresa W;10030041;01/02/2023;2102.83;2052.83;;Bifásico;50
Empresa W;10030041;01/03/2023;2367.01;2317.01;;Bifásico;50
Empresa W;10030041;01/04/2023;2367.72;2317.72;;Bifásico;50
Empresa W;10030041;01/05/2023;2804.09;2754.09;;Bifásico;50
Empresa W;10030041;01/06/2023;1647.36;1597.36;;Bifásico;50
Empresa W;10030041;01/07/2023;1490.5;1440.5;;Bifásico;50
Empresa W;10030041;01/08/2023;1579.19;1529.19;;Bifásico;50
Empresa W;10030041;01/09/2023;2050.23;2000.23;;Bifásico;50
Empresa W;10030041;01/10/2023;2626.95;2576.95;;Bifásico;50
Empresa W;10030041;01/11/2023;2652.66;2288.04;;Bifásico;50
Empresa W;10030041;01/12/2023;2752.2;2702.2;;Bifásico;50
Empresa W;10030041;01/01/2024;2231.55;1852.47;;Bifásico;50
Empresa W;10030041;01/02/2024;2157.02;2107.02;;Bifásico;50
Empresa W;10030041;01/03/2024;2393.49;2343.49;;Bifásico;50
Empresa W;10030041;01/04/2024;2405.11;2355.11;;Bifásico;50
Empresa W;10030041;01/05/2024;2861.67;2811.67;;Bifásico;50
Empresa W;10030041;01/06/2024;1677.51;1627.51;;Bifásico;50
Empresa W;10030041;01/07/2024;2035.2;1985.2;;Bifásico;50
Empresa W;10030041;01/08/2024;2098.91;2048.91;;Bifásico;50
Empresa W;10030041;01/09/2024;2579.81;2180.71;;Bifásico;50
Empresa W;10030041;01/10/2024;3269.1;3219.1;;Bifásico;50
Empresa W;10030041;01/11/2024;3241.2;3191.2;;Bifásico;50
Empresa W;10030041;01/12/2024;3371.51;3136.82;0.0;Bifásico;50
Empresa W;10030042;01/01/2023;301.99;169.1;;Trifásico;100
Empresa W;10030042;01/02/2023;291.88;172.5;;Trifásico;100
Empresa W;10030042;01/03/2023;328.54;228.54;;Trifásico;100
Empresa W;10030042;01/04/2023;328.64;228.64;;Trifásico;100
Empresa W;10030042;01/05/2023;389.21;289.21;;Trifásico;100
Empresa W;10030042;01/06/2023;228.66;128.66;;Trifásico;100
Empresa W;10030042;01/07/2023;206.88;106.88;;Trifásico;100
Empresa W;10030042;01/08/2023;219.19;116.09;;Trifásico;100
Empresa W;10030042;01/09/2023;284.58;184.58;;Trifásico;100
Empresa W;10030042;01/10/2023;364.62;264.62;;Trifásico;100
Empresa W;10030042;01/11/2023;368.19;268.19;;Trifásico;100
Empresa W;10030042;01/12/2023;382.01;217.89;;Trifásico;100
Empresa W;10030042;01/01/2024;306.14;206.14;;Trifásico;100
Empresa W;10030042;01/02/2024;296.69;196.69;;Trifásico;100
Empresa W;10030042;01/03/2024;331.94;174.22;;Trifásico;100
Empresa W;10030042;01/04/2024;338.03;238.03;;Trifásico;100
Empresa W;10030042;01/05/2024;397.64;297.64;;Trifásico;100
Empresa W;10030042;01/06/2024;232.67;132.67;;Trifásico;100
Empresa W;10030042;01/07/2024;262.01;162.01;;Trifásico;100
Empresa W;10030042;01/08/2024;304.06;204.06;;Trifásico;100
Empresa W;10030042;01/09/2024;372.05;253.74;;Trifásico;100
Empresa W;10030042;01/10/2024;422.56;322.56;;Trifásico;100
Empresa W;10030042;01/11/2024;432.37;332.37;;Trifásico;100
Empresa W;10030042;01/12/2024;447.07;317.05;0.0;Trifásico;100
Empresa W;10030043;01/01/2023;2097.27;1997.27;;Trifásico;100
Empresa W;10030043;01/02/2023;2027.01;1927.01;;Trifásico;100
Empresa W;10030043;01/03/2023;2281.67;2181.67;;Trifásico;100
Empresa W;10030043;01/04/2023;2282.35;2182.35;;Trifásico;100
Empresa W;10030043;01/05/2023;2702.99;2602.99;;Trifásico;100
Empresa W;10030043;01/06/2023;1587.96;1487.96;;Trifásico;100
Empresa W;10030043;01/07/2023;1436.76;1336.76;;Trifásico;100
Empresa W;10030043;01/08/2023;1522.25;1422.25;;Trifásico;100
Empresa W;10030043;01/09/2023;1976.31;1766.23;;Trifásico;100
Empresa W;10030043;01/10/2023;2532.23;2432.23;;Trifásico;100
Empresa W;10030043;01/11/2023;2557.02;2457.02;;Trifásico;100
Empresa W;10030043;01/12/2023;2652.97;2521.46;;Trifásico;100
Empresa W;10030043;01/01/2024;2142.85;2042.85;;Trifásico;100
Empresa W;10030043;01/02/2024;2059.62;1391.47;;Trifásico;100
Empresa W;10030043;01/03/2024;2325.07;2225.07;;Trifásico;100
Empresa W;10030043;01/04/2024;2339.68;2239.68;;Trifásico;100
Empresa W;10030043;01/05/2024;2742.2;2099.38;;Trifásico;100
Empresa W;10030043;01/06/2024;1645.21;1545.21;;Trifásico;100
Empresa W;10030043;01/07/2024;1851.26;1751.26;;Trifásico;100
Empresa W;10030043;01/08/2024;1919.19;1745.25;;Trifásico;100
Empresa W;10030043;01/09/2024;2487.67;2387.67;;Trifásico;100
Empresa W;10030043;01/10/2024;3195.37;3095.37;;Trifásico;100
Empresa W;10030043;01/11/2024;3211.17;2385.22;;Trifásico;100
Empresa W;10030043;01/12/2024;3110.15;3010.15;8609.71;Trifásico;100
Empresa W;10030044;01/01/2023;1512.57;1462.57;;Bifásico;50
Empresa W;10030044;01/02/2023;1461.9;1411.9;;Bifásico;50
Empresa W;10030044;01/03/2023;1645.56;1595.56;;Bifásico;50
Empresa W;10030044;01/04/2023;1646.05;1596.05;;Bifásico;50
Empresa W;10030044;01/05/2023;1949.42;1879.91;;Bifásico;50
Empresa W;10030044;01/06/2023;1145.25;1095.25;;Bifásico;50
Empresa W;10030044;01/07/2023;1036.2;986.2;;Bifásico;50
Empresa W;10030044;01/08/2023;1097.86;1047.86;;Bifásico;50
Empresa W;10030044;01/09/2023;1425.33;1375.33;;Bifásico;50
Empresa W;10030044;01/10/2023;1826.26;1776.26;;Bifásico;50
Empresa W;10030044;01/11/2023;1844.14;1794.14;;Bifásico;50
Empresa W;10030044;01/12/2023;1913.34;1863.34;;Bifásico;50
Empresa W;10030044;01/01/2024;1556.72;1082.46;;Bifásico;50
Empresa W;10030044;01/02/2024;1479.63;1429.63;;Bifásico;50
Empresa W;10030044;01/03/2024;1680.18;1630.18;;Bifásico;50
Empresa W;10030044;01/04/2024;1678.86;1628.86;;Bifásico;50
Empresa W;10030044;01/05/2024;1988.7;1506.27;;Bifásico;50
Empresa W;10030044;01/06/2024;1169.59;1119.59;;Bifásico;50
Empresa W;10030044;01/07/2024;1515.78;1465.78;;Bifásico;50
Empresa W;10030044;01/08/2024;1383.75;1333.75;;Bifásico;50
Empresa W;10030044;01/09/2024;1850.81;1800.81;;Bifásico;50
Empresa W;10030044;01/10/2024;2300.14;2250.14;;Bifásico;50
Empresa W;10030044;01/11/2024;2299.1;2249.1;;Bifásico;50
Empresa W;10030044;01/12/2024;2399.65;2349.65;9054.18;Bifásico;50
Empresa W;10030045;01/01/2023;1910.83;1880.83;;Monofásico;30
Empresa W;10030045;01/02/2023;1846.82;1816.82;;Monofásico;30
Empresa W;10030045;01/03/2023;2078.84;2048.84;;Monofásico;30
Empresa W;10030045;01/04/2023;2079.46;2049.46;;Monofásico;30
Empresa W;10030045;01/05/2023;2462.7;2432.7;;Monofásico;30
Empresa W;10030045;01/06/2023;1446.8;1198.14;;Monofásico;30
Empresa W;10030045;01/07/2023;1309.04;1279.04;;Monofásico;30
Empresa W;10030045;01/08/2023;1386.93;1356.93;;Monofásico;30
Empresa W;10030045;01/09/2023;1800.62;1770.62;;Monofásico;30
Empresa W;10030045;01/10/2023;2307.13;1684.01;;Monofásico;30
Empresa W;10030045;01/11/2023;2329.71;2299.71;;Monofásico;30
Empresa W;10030045;01/12/2023;2417.13;2387.13;;Monofásico;30
Empresa W;10030045;01/01/2024;1962.36;1668.74;;Monofásico;30
Empresa W;10030045;01/02/2024;1880.25;1850.25;;Monofásico;30
Empresa W;10030045;01/03/2024;2107.17;2077.17;;Monofásico;30
Empresa W;10030045;01/04/2024;2110.78;2080.78;;Monofásico;30
Empresa W;10030045;01/05/2024;2522.7;2492.7;;Monofásico;30
Empresa W;10030045;01/06/2024;1490.31;1460.31;;Monofásico;30
Empresa W;10030045;01/07/2024;1806.6;1776.6;;Monofásico;30
Empresa W;10030045;01/08/2024;1740.13;1560.43;;Monofásico;30
Empresa W;10030045;01/09/2024;2317.25;2287.25;;Monofásico;30
Empresa W;10030045;01/10/2024;2622.19;2169.51;;Monofásico;30
Empresa W;10030045;01/11/2024;2673.12;2643.12;;Monofásico;30
Empresa W;10030045;01/12/2024;2821.32;2791.32;6824.06;Monofásico;30
Empresa W;10030046;01/01/2023;1999.71;1558.13;;Monofásico;30
Empresa W;10030046;01/02/2023;1932.72;1389.78;;Monofásico;30
Empresa W;10030046;01/03/2023;2175.53;2145.53;;Monofásico;30
Empresa W;10030046;01/04/2023;2176.18;2146.18;;Monofásico;30
Empresa W;10030046;01/05/2023;2577.25;2547.25;;Monofásico;30
Empresa W;10030046;01/06/2023;1514.09;1484.09;;Monofásico;30
Empresa W;10030046;01/07/2023;1369.92;1339.92;;Monofásico;30
Empresa W;10030046;01/08/2023;1451.44;1421.44;;Monofásico;30
Empresa W;10030046;01/09/2023;1884.38;1854.38;;Monofásico;30
Empresa W;10030046;01/10/2023;2414.44;2309.17;;Monofásico;30
Empresa W;10030046;01/11/2023;2438.07;2408.07;;Monofásico;30
Empresa W;10030046;01/12/2023;2529.56;2499.56;;Monofásico;30
Empresa W;10030046;01/01/2024;2038.19;2008.19;;Monofásico;30
Empresa W;10030046;01/02/2024;1958.39;1928.39;;Monofásico;30
Empresa W;10030046;01/03/2024;2235.02;2154.1;;Monofásico;30
Empresa W;10030046;01/04/2024;2200.9;2170.9;;Monofásico;30
Empresa W;10030046;01/05/2024;2625.8;2214.91;;Monofásico;30
Empresa W;10030046;01/06/2024;1551.86;1521.86;;Monofásico;30
Empresa W;10030046;01/07/2024;1872.71;1842.71;;Monofásico;30
Empresa W;10030046;01/08/2024;2038.57;2008.57;;Monofásico;30
Empresa W;10030046;01/09/2024;2479.85;2449.85;;Monofásico;30
Empresa W;10030046;01/10/2024;2842.92;2812.92;;Monofásico;30
Empresa W;10030046;01/11/2024;2898.58;2542.87;;Monofásico;30
Empresa W;10030046;01/12/2024;3105.16;3075.16;9994.0;Monofásico;30
Empresa W;10030047;01/01/2023;1627.04;1577.04;;Bifásico;50
Empresa W;10030047;01/02/2023;1572.53;1522.53;;Bifásico;50
Empresa W;10030047;01/03/2023;1770.09;1720.09;;Bifásico;50
Empresa W;10030047;01/04/2023;1770.62;1720.62;;Bifásico;50
Empresa W;10030047;01/05/2023;2096.94;2046.94;;Bifásico;50
Empresa W;10030047;01/06/2023;1231.92;1181.92;;Bifásico;50
Empresa W;10030047;01/07/2023;1114.62;1064.62;;Bifásico;50
Empresa W;10030047;01/08/2023;1180.94;1009.98;;Bifásico;50
Empresa W;10030047;01/09/2023;1533.2;1425.51;;Bifásico;50
Empresa W;10030047;01/10/2023;1964.47;1914.47;;Bifásico;50
Empresa W;10030047;01/11/2023;1983.7;1933.7;;Bifásico;50
Empresa W;10030047;01/12/2023;2058.14;2008.14;;Bifásico;50
Empresa W;10030047;01/01/2024;1648.41;1598.41;;Bifásico;50
Empresa W;10030047;01/02/2024;1602.49;1552.49;;Bifásico;50
Empresa W;10030047;01/03/2024;1798.97;1287.51;;Bifásico;50
Empresa W;10030047;01/04/2024;1796.17;1746.17;;Bifásico;50
Empresa W;10030047;01/05/2024;2137.16;2016.38;;Bifásico;50
Empresa W;10030047;01/06/2024;1269.92;1219.92;;Bifásico;50
Empresa W;10030047;01/07/2024;1439.95;1389.95;;Bifásico;50
Empresa W;10030047;01/08/2024;1558.34;1508.34;;Bifásico;50
Empresa W;10030047;01/09/2024;1816.29;1766.29;;Bifásico;50
Empresa W;10030047;01/10/2024;2401.11;2351.11;;Bifásico;50
Empresa W;10030047;01/11/2024;2290.34;1732.02;;Bifásico;50
Empresa W;10030047;01/12/2024;2407.61;2357.61;7325.18;Bifásico;50
Empresa W;10030048;01/01/2023;1437.8;1387.8;;Bifásico;50
Empresa W;10030048;01/02/2023;1389.63;1339.63;;Bifásico;50
Empresa W;10030048;01/03/2023;1564.22;1339.86;;Bifásico;50
Empresa W;10030048;01/04/2023;1564.68;1514.68;;Bifásico;50
Empresa W;10030048;01/05/2023;1853.05;1803.05;;Bifásico;50
Empresa W;10030048;01/06/2023;1088.64;1038.64;;Bifásico;50
Empresa W;10030048;01/07/2023;984.98;934.98;;Bifásico;50
Empresa W;10030048;01/08/2023;1043.59;993.59;;Bifásico;50
Empresa W;10030048;01/09/2023;1354.87;1063.06;;Bifásico;50
Empresa W;10030048;01/10/2023;1735.99;1685.99;;Bifásico;50
Empresa W;10030048;01/11/2023;1752.98;1702.98;;Bifásico;50
Empresa W;10030048;01/12/2023;1818.76;1768.76;;Bifásico;50
Empresa W;10030048;01/01/2024;1479.97;1429.97;;Bifásico;50
Empresa W;10030048;01/02/2024;1431.82;1155.78;;Bifásico;50
Empresa W;10030048;01/03/2024;1592.38;1542.38;;Bifásico;50
Empresa W;10030048;01/04/2024;1588.43;1538.43;;Bifásico;50
Empresa W;10030048;01/05/2024;1873.88;1823.88;;Bifásico;50
Empresa W;10030048;01/06/2024;1117.58;1067.58;;Bifásico;50
Empresa W;10030048;01/07/2024;1387.95;1337.95;;Bifásico;50
Empresa W;10030048;01/08/2024;1391.44;1020.83;;Bifásico;50
Empresa W;10030048;01/09/2024;1677.53;1627.53;;Bifásico;50
Empresa W;10030048;01/10/2024;2016.88;1966.88;;Bifásico;50
Empresa W;10030048;01/11/2024;2075.96;2025.96;;Bifásico;50
Empresa W;10030048;01/12/2024;2139.64;2089.64;4770.77;Bifásico;50
Empresa W;10030049;01/01/2023;1123.75;1093.75;;Monofásico;30
Empresa W;10030049;01/02/2023;1086.11;1056.11;;Monofásico;30
Empresa W;10030049;01/03/2023;1222.55;1192.55;;Monofásico;30
Empresa W;10030049;01/04/2023;1222.92;944.95;;Monofásico;30
Empresa W;10030049;01/05/2023;1448.3;1418.3;;Monofásico;30
Empresa W;10030049;01/06/2023;850.85;820.85;;Monofásico;30
Empresa W;10030049;01/07/2023;769.84;521.17;;Monofásico;30
Empresa W;10030049;01/08/2023;815.65;785.65;;Monofásico;30
Empresa W;10030049;01/09/2023;1058.94;1028.94;;Monofásico;30
Empresa W;10030049;01/10/2023;1356.81;1326.81;;Monofásico;30
Empresa W;10030049;01/11/2023;1370.09;1340.09;;Monofásico;30
Empresa W;10030049;01/12/2023;1421.5;1391.5;;Monofásico;30
Empresa W;10030049;01/01/2024;1158.74;1128.74;;Monofásico;30
Empresa W;10030049;01/02/2024;1101.74;1071.74;;Monofásico;30
Empresa W;10030049;01/03/2024;1247.44;954.41;;Monofásico;30
Empresa W;10030049;01/04/2024;1249.71;1219.71;;Monofásico;30
Empresa W;10030049;01/05/2024;1476.96;1446.96;;Monofásico;30
Empresa W;10030049;01/06/2024;875.05;845.05;;Monofásico;30
Empresa W;10030049;01/07/2024;1022.81;992.81;;Monofásico;30
Empresa W;10030049;01/08/2024;1142.71;1112.71;;Monofásico;30
Empresa W;10030049;01/09/2024;1367.06;1337.06;;Monofásico;30
Empresa W;10030049;01/10/2024;1667.88;1637.88;;Monofásico;30
